University ID,University Name,Faculty ID,Faculty Name,Program ID,Program/Major Name,Project ID,Project Name (Portfolio),Seats Accepted,Criteria Details,URL,Only Formal,Only International,Only Vocational,Only Non-Formal,Only GED,Admission Conditions,Major ID,Major Name,Field Name,Round
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0014","โครงการ K - Engineering Incubator",25,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0018","โครงการผลการทดสอบวัดความรู้ทางวิชาการ",25,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0017","โครงการเรียนดี ช้างเผือก กลุ่มโรงเรียนสายสามัญ ",25,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0015","โครงการ K - Engineering Pathway",25,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0013","โครงการ High Caliber Engineering",25,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0003","โครงการบุตรของบุคลากรสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300401A","วศ.บ. วิศวกรรมเกษตรอัจฉริยะ","A0016","โครงการ K-Engineering Pathway 3.0",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเกษตร",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0017","โครงการเรียนดี ช้างเผือก กลุ่มโรงเรียนสายสามัญ ",10,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0015","โครงการ K - Engineering Pathway",10,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0013","โครงการ High Caliber Engineering",10,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0001","โครงการการให้โควตานักเรียนมูลนิธิส่งเสริมโอลิมปิกวิชาการและพัฒนามาตรฐานวิทยาศาสตร์ศึกษาในพระอุปถัมภ์สมเด็จพระเจ้าพี่นางเธอ เจ้าฟ้ากัลยาณิวัฒนา กรมหลวงนราธิวาสราชนครินทร์(สอวน.)",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","I1003","Direct  Admission 1-1 (Early Round)",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,1,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://new.reg.kmitl.ac.th/admission/#/undergraduate/announcement_inter","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0012","โครงการ Engineering Top Talents",10,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0014","โครงการ K - Engineering Incubator",10,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0018","โครงการผลการทดสอบวัดความรู้ทางวิชาการ",10,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","A0003","โครงการบุตรของบุคลากรสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300503E","วศ.บ. วิศวกรรมคอมพิวเตอร์ (หลักสูตรนานาชาติ)","I1006","Direct  Admission 1-2 (First Round)",20,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,1,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://new.reg.kmitl.ac.th/admission/#/undergraduate/announcement_inter","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0014","โครงการ K - Engineering Incubator",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0018","โครงการผลการทดสอบวัดความรู้ทางวิชาการ",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0017","โครงการเรียนดี ช้างเผือก กลุ่มโรงเรียนสายสามัญ ",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0003","โครงการบุตรของบุคลากรสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0012","โครงการ Engineering Top Talents",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0015","โครงการ K - Engineering Pathway",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0013","โครงการ High Caliber Engineering",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0001","โครงการการให้โควตานักเรียนมูลนิธิส่งเสริมโอลิมปิกวิชาการและพัฒนามาตรฐานวิทยาศาสตร์ศึกษาในพระอุปถัมภ์สมเด็จพระเจ้าพี่นางเธอ เจ้าฟ้ากัลยาณิวัฒนา กรมหลวงนราธิวาสราชนครินทร์(สอวน.)",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300504A","วศ.บ. วิศวกรรมคอมพิวเตอร์และความปลอดภัยไซเบอร์","A0016","โครงการ K-Engineering Pathway 3.0",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมคอมพิวเตอร์",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0014","โครงการ K - Engineering Incubator",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0018","โครงการผลการทดสอบวัดความรู้ทางวิชาการ",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0017","โครงการเรียนดี ช้างเผือก กลุ่มโรงเรียนสายสามัญ ",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0001","โครงการการให้โควตานักเรียนมูลนิธิส่งเสริมโอลิมปิกวิชาการและพัฒนามาตรฐานวิทยาศาสตร์ศึกษาในพระอุปถัมภ์สมเด็จพระเจ้าพี่นางเธอ เจ้าฟ้ากัลยาณิวัฒนา กรมหลวงนราธิวาสราชนครินทร์(สอวน.)",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0013","โครงการ High Caliber Engineering",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0003","โครงการบุตรของบุคลากรสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0015","โครงการ K - Engineering Pathway",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0012","โครงการ Engineering Top Talents",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300701A","วศ.บ. วิศวกรรมเครื่องกล","A0016","โครงการ K-Engineering Pathway 3.0",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0018","โครงการผลการทดสอบวัดความรู้ทางวิชาการ",50,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0014","โครงการ K - Engineering Incubator",50,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0003","โครงการบุตรของบุคลากรสถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0012","โครงการ Engineering Top Talents",50,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0017","โครงการเรียนดี ช้างเผือก กลุ่มโรงเรียนสายสามัญ ",50,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0015","โครงการ K - Engineering Pathway",50,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0013","โครงการ High Caliber Engineering",50,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0001","โครงการการให้โควตานักเรียนมูลนิธิส่งเสริมโอลิมปิกวิชาการและพัฒนามาตรฐานวิทยาศาสตร์ศึกษาในพระอุปถัมภ์สมเด็จพระเจ้าพี่นางเธอ เจ้าฟ้ากัลยาณิวัฒนา กรมหลวงนราธิวาสราชนครินทร์(สอวน.)",40,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,2,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300601A","วศ.บ. วิศวกรรมเคมี","A0016","โครงการ K-Engineering Pathway 3.0",5,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเคมี",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300702A","วศ.บ. วิศวกรรมขนส่งทางราง (วิศวกรรมเครื่องกล)","A0014","โครงการ K - Engineering Incubator",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
"016","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","01","คณะวิศวกรรมศาสตร์","10160101300702A","วศ.บ. วิศวกรรมขนส่งทางราง (วิศวกรรมเครื่องกล)","A0015","โครงการ K - Engineering Pathway",30,"","https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas",1,1,1,2,2,"คุณสมบัติผู้สมัครและเงื่อนไขการรับเป็นไปตามประกาศสถาบันฯ  https://admission.reg.kmitl.ac.th/#/undergraduate/announcement_tcas","","","วิศวกรรมเครื่องกล",1
